query,group,time,value
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-24T12:30:00.000Z,12363.34
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-24T13:00:00.000Z,12322.69
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-24T13:30:00.000Z,12335.05
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-24T14:00:00.000Z,12393.38
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-24T14:30:00.000Z,6869.925
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-24T15:00:00.000Z,995.1638
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-24T15:30:00.000Z,0
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-24T16:00:00.000Z,0
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-24T16:30:00.000Z,0
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-24T17:30:00.000Z,0
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-24T18:00:00.000Z,11757.24
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-24T18:30:00.000Z,13107.35
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-24T19:00:00.000Z,13151.53
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-24T19:30:00.000Z,13206.43
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-24T20:00:00.000Z,13178.4
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-24T20:30:00.000Z,13126.57
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-24T21:00:00.000Z,12995.43
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-24T21:30:00.000Z,12991.24
