query,group,time,value
"aws.es.indexing_rate",staging:bench-11,2020-09-22T09:40:00.000Z,498272200
"aws.es.indexing_rate",staging:bench-11,2020-09-22T09:50:00.000Z,487749500
"aws.es.indexing_rate",staging:bench-11,2020-09-22T10:00:00.000Z,478763100
"aws.es.indexing_rate",staging:bench-11,2020-09-22T10:10:00.000Z,465134300
"aws.es.indexing_rate",staging:bench-11,2020-09-22T10:20:00.000Z,464494900
"aws.es.indexing_rate",staging:bench-11,2020-09-22T10:30:00.000Z,465979100
"aws.es.indexing_rate",staging:bench-11,2020-09-22T10:40:00.000Z,458482400
"aws.es.indexing_rate",staging:bench-11,2020-09-22T10:50:00.000Z,455412100
"aws.es.indexing_rate",staging:bench-11,2020-09-22T11:00:00.000Z,466298900
"aws.es.indexing_rate",staging:bench-11,2020-09-22T11:10:00.000Z,465911500
"aws.es.indexing_rate",staging:bench-11,2020-09-22T11:20:00.000Z,468767600
"aws.es.indexing_rate",staging:bench-11,2020-09-22T11:30:00.000Z,466408800
"aws.es.indexing_rate",staging:bench-11,2020-09-22T11:40:00.000Z,464264700
"aws.es.indexing_rate",staging:bench-11,2020-09-22T11:50:00.000Z,465895200
"aws.es.indexing_rate",staging:bench-11,2020-09-22T12:00:00.000Z,475608100
"aws.es.indexing_rate",staging:bench-11,2020-09-22T12:10:00.000Z,482220600
"aws.es.indexing_rate",staging:bench-11,2020-09-22T12:20:00.000Z,483644600
"aws.es.indexing_rate",staging:bench-11,2020-09-22T12:30:00.000Z,481722700
"aws.es.indexing_rate",staging:bench-11,2020-09-22T12:40:00.000Z,478129700
"aws.es.indexing_rate",staging:bench-11,2020-09-22T12:50:00.000Z,475337200
"aws.es.indexing_rate",staging:bench-11,2020-09-22T13:00:00.000Z,472525700
"aws.es.indexing_rate",staging:bench-11,2020-09-22T13:10:00.000Z,475827600
"aws.es.indexing_rate",staging:bench-11,2020-09-22T13:20:00.000Z,479279500
"aws.es.indexing_rate",staging:bench-11,2020-09-22T13:30:00.000Z,480098300
"aws.es.indexing_rate",staging:bench-11,2020-09-22T13:40:00.000Z,470301300
"aws.es.indexing_rate",staging:bench-11,2020-09-22T13:50:00.000Z,229843400
"aws.es.indexing_rate",staging:bench-11,2020-09-22T14:00:00.000Z,195948000
"aws.es.indexing_rate",staging:bench-11,2020-09-22T14:10:00.000Z,137036500
"aws.es.indexing_rate",staging:bench-11,2020-09-22T14:20:00.000Z,4105680
"aws.es.indexing_rate",staging:bench-11,2020-09-22T14:30:00.000Z,0
"aws.es.indexing_rate",staging:bench-11,2020-09-22T14:40:00.000Z,0
"aws.es.indexing_rate",staging:bench-11,2020-09-22T14:50:00.000Z,0
"aws.es.indexing_rate",staging:bench-11,2020-09-22T15:00:00.000Z,0
"aws.es.indexing_rate",staging:bench-11,2020-09-22T15:10:00.000Z,0
"aws.es.indexing_rate",staging:bench-11,2020-09-22T15:20:00.000Z,336803300
"aws.es.indexing_rate",staging:bench-11,2020-09-22T15:30:00.000Z,471835100
"aws.es.indexing_rate",staging:bench-11,2020-09-22T15:40:00.000Z,471425600
"aws.es.indexing_rate",staging:bench-11,2020-09-22T15:50:00.000Z,475010300
"aws.es.indexing_rate",staging:bench-11,2020-09-22T16:00:00.000Z,479724700
"aws.es.indexing_rate",staging:bench-11,2020-09-22T16:10:00.000Z,474862900
"aws.es.indexing_rate",staging:bench-11,2020-09-22T16:20:00.000Z,474145100
"aws.es.indexing_rate",staging:bench-11,2020-09-22T16:30:00.000Z,458285900
"aws.es.indexing_rate",staging:bench-11,2020-09-22T16:40:00.000Z,474261200
"aws.es.indexing_rate",staging:bench-11,2020-09-22T16:50:00.000Z,475501300
"aws.es.indexing_rate",staging:bench-11,2020-09-22T17:00:00.000Z,476673800
"aws.es.indexing_rate",staging:bench-11,2020-09-22T17:10:00.000Z,473909500
"aws.es.indexing_rate",staging:bench-11,2020-09-22T17:20:00.000Z,303583000
"aws.es.indexing_rate",staging:bench-11,2020-09-22T17:30:00.000Z,2280
"aws.es.indexing_rate",staging:bench-11,2020-09-22T17:40:00.000Z,20400
"aws.es.indexing_rate",staging:bench-11,2020-09-22T17:50:00.000Z,0
"aws.es.indexing_rate",staging:bench-11,2020-09-22T18:00:00.000Z,447285100
"aws.es.indexing_rate",staging:bench-11,2020-09-22T18:10:00.000Z,984360500
"aws.es.indexing_rate",staging:bench-11,2020-09-22T18:20:00.000Z,956627100
"aws.es.indexing_rate",staging:bench-11,2020-09-22T18:30:00.000Z,808064600
"aws.es.indexing_rate",staging:bench-11,2020-09-22T18:40:00.000Z,745019300
"aws.es.indexing_rate",staging:bench-11,2020-09-22T18:50:00.000Z,535240300
"aws.es.indexing_rate",staging:bench-11,2020-09-22T19:00:00.000Z,479936300
"aws.es.indexing_rate",staging:bench-11,2020-09-22T19:10:00.000Z,473742800
"aws.es.indexing_rate",staging:bench-11,2020-09-22T19:20:00.000Z,475444900
"aws.es.indexing_rate",staging:bench-11,2020-09-22T19:30:00.000Z,474985800
"aws.es.indexing_rate",staging:bench-11,2020-09-22T19:40:00.000Z,475824700
"aws.es.indexing_rate",staging:bench-11,2020-09-22T19:50:00.000Z,476716100
"aws.es.indexing_rate",staging:bench-11,2020-09-22T20:00:00.000Z,469677900
"aws.es.indexing_rate",staging:bench-11,2020-09-22T20:10:00.000Z,474040100
"aws.es.indexing_rate",staging:bench-11,2020-09-22T20:20:00.000Z,476311500
"aws.es.indexing_rate",staging:bench-11,2020-09-22T20:30:00.000Z,475145300
"aws.es.indexing_rate",staging:bench-11,2020-09-22T20:40:00.000Z,476802400
"aws.es.indexing_rate",staging:bench-11,2020-09-22T20:50:00.000Z,477169700
"aws.es.indexing_rate",staging:bench-11,2020-09-22T21:00:00.000Z,474826000
"aws.es.indexing_rate",staging:bench-11,2020-09-22T21:10:00.000Z,473583200
"aws.es.indexing_rate",staging:bench-11,2020-09-22T21:20:00.000Z,474376100
"aws.es.indexing_rate",staging:bench-11,2020-09-22T21:30:00.000Z,473372800
"aws.es.indexing_rate",staging:bench-11,2020-09-22T21:40:00.000Z,471417400
"aws.es.indexing_rate",staging:bench-11,2020-09-22T21:50:00.000Z,474988200
"aws.es.indexing_rate",staging:bench-11,2020-09-22T22:00:00.000Z,470833900
"aws.es.indexing_rate",staging:bench-11,2020-09-22T22:10:00.000Z,470693600
"aws.es.indexing_rate",staging:bench-11,2020-09-22T22:20:00.000Z,472953500
"aws.es.indexing_rate",staging:bench-11,2020-09-22T22:30:00.000Z,476512000
"aws.es.indexing_rate",staging:bench-11,2020-09-22T22:40:00.000Z,478116300
"aws.es.indexing_rate",staging:bench-11,2020-09-22T22:50:00.000Z,476491700
"aws.es.indexing_rate",staging:bench-11,2020-09-22T23:00:00.000Z,476619100
"aws.es.indexing_rate",staging:bench-11,2020-09-22T23:10:00.000Z,475245600
"aws.es.indexing_rate",staging:bench-11,2020-09-22T23:20:00.000Z,477397100
"aws.es.indexing_rate",staging:bench-11,2020-09-22T23:30:00.000Z,477983800
"aws.es.indexing_rate",staging:bench-11,2020-09-22T23:40:00.000Z,475124700
"aws.es.indexing_rate",staging:bench-11,2020-09-22T23:50:00.000Z,470654000
"aws.es.indexing_rate",staging:bench-11,2020-09-23T00:00:00.000Z,474477800
"aws.es.indexing_rate",staging:bench-11,2020-09-23T00:10:00.000Z,476438200
"aws.es.indexing_rate",staging:bench-11,2020-09-23T00:20:00.000Z,476177800
"aws.es.indexing_rate",staging:bench-11,2020-09-23T00:30:00.000Z,475087200
"aws.es.indexing_rate",staging:bench-11,2020-09-23T00:40:00.000Z,472402100
"aws.es.indexing_rate",staging:bench-11,2020-09-23T00:50:00.000Z,472052500
"aws.es.indexing_rate",staging:bench-11,2020-09-23T01:00:00.000Z,471439300
"aws.es.indexing_rate",staging:bench-11,2020-09-23T01:10:00.000Z,471779300
"aws.es.indexing_rate",staging:bench-11,2020-09-23T01:20:00.000Z,473119900
"aws.es.indexing_rate",staging:bench-11,2020-09-23T01:30:00.000Z,475111100
"aws.es.indexing_rate",staging:bench-11,2020-09-23T01:40:00.000Z,480189700
"aws.es.indexing_rate",staging:bench-11,2020-09-23T01:50:00.000Z,475524700
"aws.es.indexing_rate",staging:bench-11,2020-09-23T02:00:00.000Z,467213200
"aws.es.indexing_rate",staging:bench-11,2020-09-23T02:10:00.000Z,462273300
"aws.es.indexing_rate",staging:bench-11,2020-09-23T02:20:00.000Z,464056400
"aws.es.indexing_rate",staging:bench-11,2020-09-23T02:30:00.000Z,464643000
"aws.es.indexing_rate",staging:bench-11,2020-09-23T02:40:00.000Z,463524800
"aws.es.indexing_rate",staging:bench-11,2020-09-23T02:50:00.000Z,463228300
"aws.es.indexing_rate",staging:bench-11,2020-09-23T03:00:00.000Z,459626000
"aws.es.indexing_rate",staging:bench-11,2020-09-23T03:10:00.000Z,460305800
"aws.es.indexing_rate",staging:bench-11,2020-09-23T03:20:00.000Z,456316000
"aws.es.indexing_rate",staging:bench-11,2020-09-23T03:30:00.000Z,460834700
"aws.es.indexing_rate",staging:bench-11,2020-09-23T03:40:00.000Z,460101500
"aws.es.indexing_rate",staging:bench-11,2020-09-23T03:50:00.000Z,461497900
"aws.es.indexing_rate",staging:bench-11,2020-09-23T04:00:00.000Z,461468500
"aws.es.indexing_rate",staging:bench-11,2020-09-23T04:10:00.000Z,458508500
"aws.es.indexing_rate",staging:bench-11,2020-09-23T04:20:00.000Z,460967800
"aws.es.indexing_rate",staging:bench-11,2020-09-23T04:30:00.000Z,462775400
"aws.es.indexing_rate",staging:bench-11,2020-09-23T04:40:00.000Z,457992000
"aws.es.indexing_rate",staging:bench-11,2020-09-23T04:50:00.000Z,459349300
"aws.es.indexing_rate",staging:bench-11,2020-09-23T05:00:00.000Z,458684500
"aws.es.indexing_rate",staging:bench-11,2020-09-23T05:10:00.000Z,460651900
"aws.es.indexing_rate",staging:bench-11,2020-09-23T05:20:00.000Z,458832700
"aws.es.indexing_rate",staging:bench-11,2020-09-23T05:30:00.000Z,457695100
"aws.es.indexing_rate",staging:bench-11,2020-09-23T05:40:00.000Z,460292400
"aws.es.indexing_rate",staging:bench-11,2020-09-23T05:50:00.000Z,455851100
"aws.es.indexing_rate",staging:bench-11,2020-09-23T06:00:00.000Z,456269800
"aws.es.indexing_rate",staging:bench-11,2020-09-23T06:10:00.000Z,457196000
"aws.es.indexing_rate",staging:bench-11,2020-09-23T06:20:00.000Z,459484100
"aws.es.indexing_rate",staging:bench-11,2020-09-23T06:30:00.000Z,453980500
"aws.es.indexing_rate",staging:bench-11,2020-09-23T06:40:00.000Z,454955100
"aws.es.indexing_rate",staging:bench-11,2020-09-23T06:50:00.000Z,457790800
"aws.es.indexing_rate",staging:bench-11,2020-09-23T07:00:00.000Z,456164700
"aws.es.indexing_rate",staging:bench-11,2020-09-23T07:10:00.000Z,457421900
"aws.es.indexing_rate",staging:bench-11,2020-09-23T07:20:00.000Z,452822300
"aws.es.indexing_rate",staging:bench-11,2020-09-23T07:30:00.000Z,449959100
"aws.es.indexing_rate",staging:bench-11,2020-09-23T07:40:00.000Z,455360600
