query,group,time,value
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-22T10:00:00.000Z,13397.14
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-22T10:30:00.000Z,12894.28
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-22T11:00:00.000Z,12829.94
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-22T11:30:00.000Z,12954.58
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-22T12:00:00.000Z,13121.66
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-22T12:30:00.000Z,13367.3
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-22T13:00:00.000Z,13209.07
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-22T13:30:00.000Z,12889.64
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-22T14:00:00.000Z,6756.896
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-22T14:30:00.000Z,880.782
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-22T15:00:00.000Z,418.0835
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-22T15:30:00.000Z,9401.315
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-22T16:00:00.000Z,13217.21
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-22T16:30:00.000Z,13054.14
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-22T17:00:00.000Z,13160.18
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-22T17:30:00.000Z,13099.15
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-22T18:00:00.000Z,13327.98
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-22T18:30:00.000Z,13352.16
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-22T19:00:00.000Z,13330.94
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-22T19:30:00.000Z,13209.84
"per_second(nuxeo.importer.stream.consumer.committed)",staging:bench-11,2020-09-22T20:00:00.000Z,13170.67
