query,group,time,value
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T10:00:00.000Z,26.12217
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T10:30:00.000Z,25.52911
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T11:00:00.000Z,25.99502
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T11:30:00.000Z,25.84306
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T12:00:00.000Z,26.59668
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T12:30:00.000Z,26.61183
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T13:00:00.000Z,26.47476
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T13:30:00.000Z,22.23614
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T14:00:00.000Z,6.517144
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T14:30:00.000Z,0.000008341018
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T15:00:00.000Z,5.606704
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T15:30:00.000Z,26.3468
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T16:00:00.000Z,26.48614
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T16:30:00.000Z,26.04684
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T17:00:00.000Z,25.93803
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T17:30:00.000Z,26.77842
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T18:00:00.000Z,26.65477
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T18:30:00.000Z,26.79261
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T19:00:00.000Z,26.5218
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T19:30:00.000Z,26.42938
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T20:00:00.000Z,26.34193
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T20:30:00.000Z,26.50008
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T21:00:00.000Z,26.30872
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T21:30:00.000Z,26.34393
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T22:00:00.000Z,26.21899
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T22:30:00.000Z,26.52579
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T23:00:00.000Z,26.48293
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-22T23:30:00.000Z,26.34883
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T00:00:00.000Z,26.38274
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T00:30:00.000Z,26.27677
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T01:00:00.000Z,26.26433
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T01:30:00.000Z,26.52019
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T02:00:00.000Z,25.79518
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T02:30:00.000Z,25.8128
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T03:00:00.000Z,25.47071
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T03:30:00.000Z,25.59135
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T04:00:00.000Z,25.59315
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T04:30:00.000Z,25.57697
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T05:00:00.000Z,25.51921
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T05:30:00.000Z,25.43194
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T06:00:00.000Z,25.38857
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T06:30:00.000Z,25.22912
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T07:00:00.000Z,25.37252
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T07:30:00.000Z,25.25608
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T08:00:00.000Z,25.41596
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T08:30:00.000Z,25.28469
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T09:00:00.000Z,25.46397
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T09:30:00.000Z,25.03177
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T10:00:00.000Z,25.18826
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T10:30:00.000Z,25.17883
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T11:00:00.000Z,25.38011
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T11:30:00.000Z,25.36156
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T12:00:00.000Z,25.16357
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T12:30:00.000Z,25.19831
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T13:00:00.000Z,25.21507
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T13:30:00.000Z,24.80969
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T14:00:00.000Z,24.18613
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T14:30:00.000Z,24.79192
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T15:00:00.000Z,24.4786
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T15:30:00.000Z,24.09725
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T16:00:00.000Z,23.82397
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T16:30:00.000Z,23.87651
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T17:00:00.000Z,24.41866
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T17:30:00.000Z,24.74095
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T18:00:00.000Z,24.65958
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T18:30:00.000Z,24.35458
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T19:00:00.000Z,24.28256
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T19:30:00.000Z,24.59976
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T20:00:00.000Z,24.36656
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T20:30:00.000Z,24.6484
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T21:00:00.000Z,24.80442
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T21:30:00.000Z,24.56707
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T22:00:00.000Z,25.02378
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T22:30:00.000Z,25.18056
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T23:00:00.000Z,25.10984
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-23T23:30:00.000Z,25.11309
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T00:00:00.000Z,25.28386
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T00:30:00.000Z,25.1587
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T01:00:00.000Z,25.40625
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T01:30:00.000Z,25.09241
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T02:00:00.000Z,25.47897
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T02:30:00.000Z,25.83936
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T03:00:00.000Z,25.7479
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T03:30:00.000Z,25.91664
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T04:00:00.000Z,25.75274
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T04:30:00.000Z,25.92492
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T05:00:00.000Z,25.71436
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T05:30:00.000Z,25.97833
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T06:00:00.000Z,25.80119
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T06:30:00.000Z,25.81817
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T07:00:00.000Z,25.46649
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T07:30:00.000Z,25.13343
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T08:00:00.000Z,24.86611
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T08:30:00.000Z,25.21213
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T09:00:00.000Z,25.38325
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T09:30:00.000Z,25.50216
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T10:00:00.000Z,25.68186
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T10:30:00.000Z,25.88198
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T11:00:00.000Z,25.21643
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T11:30:00.000Z,24.71104
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T12:00:00.000Z,24.58544
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T12:30:00.000Z,24.76444
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T13:00:00.000Z,24.47328
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T13:30:00.000Z,25.09938
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T14:00:00.000Z,22.00347
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T14:30:00.000Z,6.867402
"nuxeo.importer.stream.consumer.batchCommit.1MinuteRate",staging:bench-11,2020-09-24T15:00:00.000Z,0.00003899814
