query,group,time,value
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T10:50:00.000Z,78.3
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T11:00:00.000Z,67.8
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T11:10:00.000Z,80.75
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T11:20:00.000Z,77.1
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T11:30:00.000Z,131.55
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T11:40:00.000Z,952
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T11:50:00.000Z,3960.5
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T12:00:00.000Z,3302
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T12:10:00.000Z,6591
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T12:20:00.000Z,8399.5
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T12:30:00.000Z,10359
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T12:40:00.000Z,13582
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T12:50:00.000Z,14328.75
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T13:10:00.000Z,12484.25
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T13:20:00.000Z,2628.2
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T13:30:00.000Z,66.6
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T13:40:00.000Z,69.9
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T13:50:00.000Z,68.22222
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T14:00:00.000Z,75.3
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T14:10:00.000Z,77.4
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T14:20:00.000Z,74.11111
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T14:30:00.000Z,74.5
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T14:40:00.000Z,121.1
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T14:50:00.000Z,73.9
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T15:00:00.000Z,69.8
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T15:10:00.000Z,68.8
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T15:20:00.000Z,66.44444
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T15:30:00.000Z,75
"nuxeo.streams.global.stream.group.lag",staging:bench-11,2020-09-21T15:40:00.000Z,92.7
