query,group,time,value
"aws.es.indexing_rate",staging:bench-11,2020-09-21T10:50:00.000Z,514086600
"aws.es.indexing_rate",staging:bench-11,2020-09-21T11:00:00.000Z,500366600
"aws.es.indexing_rate",staging:bench-11,2020-09-21T11:10:00.000Z,515515900
"aws.es.indexing_rate",staging:bench-11,2020-09-21T11:20:00.000Z,510867900
"aws.es.indexing_rate",staging:bench-11,2020-09-21T11:30:00.000Z,482599100
"aws.es.indexing_rate",staging:bench-11,2020-09-21T11:40:00.000Z,375236200
"aws.es.indexing_rate",staging:bench-11,2020-09-21T11:50:00.000Z,613773100
"aws.es.indexing_rate",staging:bench-11,2020-09-21T12:00:00.000Z,467990300
"aws.es.indexing_rate",staging:bench-11,2020-09-21T12:10:00.000Z,433691000
"aws.es.indexing_rate",staging:bench-11,2020-09-21T12:20:00.000Z,434161600
"aws.es.indexing_rate",staging:bench-11,2020-09-21T12:30:00.000Z,438499400
"aws.es.indexing_rate",staging:bench-11,2020-09-21T12:40:00.000Z,442400300
"aws.es.indexing_rate",staging:bench-11,2020-09-21T12:50:00.000Z,437240700
"aws.es.indexing_rate",staging:bench-11,2020-09-21T13:00:00.000Z,130158700
"aws.es.indexing_rate",staging:bench-11,2020-09-21T13:10:00.000Z,302316500
"aws.es.indexing_rate",staging:bench-11,2020-09-21T13:20:00.000Z,205153900
"aws.es.indexing_rate",staging:bench-11,2020-09-21T13:30:00.000Z,495633200
"aws.es.indexing_rate",staging:bench-11,2020-09-21T13:40:00.000Z,503810200
"aws.es.indexing_rate",staging:bench-11,2020-09-21T13:50:00.000Z,515539800
"aws.es.indexing_rate",staging:bench-11,2020-09-21T14:00:00.000Z,519316700
"aws.es.indexing_rate",staging:bench-11,2020-09-21T14:10:00.000Z,508179300
"aws.es.indexing_rate",staging:bench-11,2020-09-21T14:20:00.000Z,520267700
"aws.es.indexing_rate",staging:bench-11,2020-09-21T14:30:00.000Z,521755100
"aws.es.indexing_rate",staging:bench-11,2020-09-21T14:40:00.000Z,518378300
"aws.es.indexing_rate",staging:bench-11,2020-09-21T14:50:00.000Z,502561200
"aws.es.indexing_rate",staging:bench-11,2020-09-21T15:00:00.000Z,491068800
"aws.es.indexing_rate",staging:bench-11,2020-09-21T15:10:00.000Z,482327800
"aws.es.indexing_rate",staging:bench-11,2020-09-21T15:20:00.000Z,483017300
"aws.es.indexing_rate",staging:bench-11,2020-09-21T15:30:00.000Z,482359200
"aws.es.indexing_rate",staging:bench-11,2020-09-21T15:40:00.000Z,487081600
"aws.es.indexing_rate",staging:bench-11,2020-09-21T15:50:00.000Z,490914500
"aws.es.indexing_rate",staging:bench-11,2020-09-21T16:00:00.000Z,492251400
"aws.es.indexing_rate",staging:bench-11,2020-09-21T16:10:00.000Z,491252100
"aws.es.indexing_rate",staging:bench-11,2020-09-21T16:20:00.000Z,495372700
"aws.es.indexing_rate",staging:bench-11,2020-09-21T16:30:00.000Z,508576900
"aws.es.indexing_rate",staging:bench-11,2020-09-21T16:40:00.000Z,500502600
"aws.es.indexing_rate",staging:bench-11,2020-09-21T16:50:00.000Z,505893900
"aws.es.indexing_rate",staging:bench-11,2020-09-21T17:00:00.000Z,493088200
"aws.es.indexing_rate",staging:bench-11,2020-09-21T17:10:00.000Z,489865900
"aws.es.indexing_rate",staging:bench-11,2020-09-21T17:20:00.000Z,502616100
"aws.es.indexing_rate",staging:bench-11,2020-09-21T17:30:00.000Z,508395500
"aws.es.indexing_rate",staging:bench-11,2020-09-21T17:40:00.000Z,507205600
"aws.es.indexing_rate",staging:bench-11,2020-09-21T17:50:00.000Z,506996800
"aws.es.indexing_rate",staging:bench-11,2020-09-21T18:00:00.000Z,507474900
"aws.es.indexing_rate",staging:bench-11,2020-09-21T18:10:00.000Z,510846400
"aws.es.indexing_rate",staging:bench-11,2020-09-21T18:20:00.000Z,503864600
"aws.es.indexing_rate",staging:bench-11,2020-09-21T18:30:00.000Z,505043200
"aws.es.indexing_rate",staging:bench-11,2020-09-21T18:40:00.000Z,502854100
"aws.es.indexing_rate",staging:bench-11,2020-09-21T18:50:00.000Z,504992800
"aws.es.indexing_rate",staging:bench-11,2020-09-21T19:00:00.000Z,489141800
"aws.es.indexing_rate",staging:bench-11,2020-09-21T19:10:00.000Z,491081600
